target,ids,date,flag,user,text,Tokens,POS_Tags
0,1468989467,Tue Apr 07 04:44:04 PDT 2009,NO_QUERY,sebby_peek,"@amazingphoebe i guess so :/ but i'ma still be hell fucked off those nights regardless, i guess ","['amazingphoebe', 'guess', 'ima', 'still', 'hell', 'fucked', 'nights', 'regardless', 'guess']","[('amazingphoebe', 'NN'), ('guess', 'NN'), ('ima', 'NN'), ('still', 'RB'), ('hell', 'VB'), ('fucked', 'JJ'), ('nights', 'NNS'), ('regardless', 'RB'), ('guess', 'NN')]"
0,1468989667,Tue Apr 07 04:44:06 PDT 2009,NO_QUERY,NemmyNoo,is strangely addicted to 'great british menu' just need to do some woooork ,"['strangely', 'addicted', 'great', 'british', 'menu', 'need', 'woooork']","[('strangely', 'RB'), ('addicted', 'VBN'), ('great', 'JJ'), ('british', 'JJ'), ('menu', 'NNS'), ('need', 'VBP'), ('woooork', 'NN')]"
0,1468989747,Tue Apr 07 04:44:09 PDT 2009,NO_QUERY,MrsApollo19,"Ugh, school  i hate coming early and just sitting at my locker.","['ugh', 'school', 'hate', 'coming', 'early', 'sitting', 'locker']","[('ugh', 'JJ'), ('school', 'NN'), ('hate', 'NN'), ('coming', 'VBG'), ('early', 'JJ'), ('sitting', 'NN'), ('locker', 'NN')]"
0,1468990524,Tue Apr 07 04:44:20 PDT 2009,NO_QUERY,xtirsa,"back from school, now doing the papers ","['back', 'school', 'papers']","[('back', 'RB'), ('school', 'NN'), ('papers', 'NNS')]"
0,1468990690,Tue Apr 07 04:44:23 PDT 2009,NO_QUERY,YasminHughes,finished ma pasta  gotta get on and do my homework now..grrr,"['finished', 'pasta', 'got', 'ta', 'get', 'homework', 'nowgrrr']","[('finished', 'VBN'), ('pasta', 'NN'), ('got', 'VBD'), ('ta', 'JJ'), ('get', 'NN'), ('homework', 'NN'), ('nowgrrr', 'NN')]"
0,1468991388,Tue Apr 07 04:44:35 PDT 2009,NO_QUERY,emoh,just came home....drained. ,"['came', 'homedrained']","[('came', 'VBD'), ('homedrained', 'VBD')]"
0,1468991578,Tue Apr 07 04:44:38 PDT 2009,NO_QUERY,glammakid,Having some lunch &amp; watching The Women with mother... throat hurts sooo bad! ,"['lunch', 'amp', 'watching', 'women', 'mother', 'throat', 'hurts', 'sooo', 'bad']","[('lunch', 'NN'), ('amp', 'NN'), ('watching', 'VBG'), ('women', 'NNS'), ('mother', 'RB'), ('throat', 'JJ'), ('hurts', 'NNS'), ('sooo', 'VBD'), ('bad', 'JJ')]"
0,1468991703,Tue Apr 07 04:44:41 PDT 2009,NO_QUERY,elspuddy,want http://tinyurl.com/3p7653 !! but not in the uk store ,"['want', 'httptinyurlcom3p7653', 'uk', 'store']","[('want', 'JJ'), ('httptinyurlcom3p7653', 'NN'), ('uk', 'NN'), ('store', 'NN')]"
0,1468991774,Tue Apr 07 04:44:41 PDT 2009,NO_QUERY,tlblocker,is goin to work ,"['goin', 'work']","[('goin', 'NN'), ('work', 'NN')]"
0,1468991955,Tue Apr 07 04:44:44 PDT 2009,NO_QUERY,mollie_trainor,"Last night I watched the most depressing episode of House ever!  But anywho, I'm sooo tired of speaking French 24/7. Ick...","['last', 'night', 'watched', 'depressing', 'episode', 'house', 'ever', 'anywho', 'im', 'sooo', 'tired', 'speaking', 'french', '247', 'ick']","[('last', 'JJ'), ('night', 'NN'), ('watched', 'VBD'), ('depressing', 'VBG'), ('episode', 'NN'), ('house', 'NN'), ('ever', 'RB'), ('anywho', 'VBZ'), ('im', 'JJ'), ('sooo', 'NN'), ('tired', 'VBD'), ('speaking', 'VBG'), ('french', 'JJ'), ('247', 'CD'), ('ick', 'NN')]"
0,1468991999,Tue Apr 07 04:44:46 PDT 2009,NO_QUERY,px,"Just got Delicious Library license key, scanning everything with #barcodes. Burt's Bees Beeswax lipbalm fail. ","['got', 'delicious', 'library', 'license', 'key', 'scanning', 'everything', 'barcodes', 'burts', 'bees', 'beeswax', 'lipbalm', 'fail']","[('got', 'VBD'), ('delicious', 'JJ'), ('library', 'JJ'), ('license', 'NN'), ('key', 'JJ'), ('scanning', 'VBG'), ('everything', 'NN'), ('barcodes', 'NNS'), ('burts', 'VBP'), ('bees', 'NNS'), ('beeswax', 'VBP'), ('lipbalm', 'JJ'), ('fail', 'NN')]"
0,1468992150,Tue Apr 07 04:44:47 PDT 2009,NO_QUERY,Cidtalk,"When I think of all the unsavory things I've done in my life, the most guilt comes from waking a kid for school..seems soooo cruel. ","['think', 'unsavory', 'things', 'ive', 'done', 'life', 'guilt', 'comes', 'waking', 'kid', 'schoolseems', 'soooo', 'cruel']","[('think', 'VB'), ('unsavory', 'JJ'), ('things', 'NNS'), ('ive', 'VBP'), ('done', 'VBN'), ('life', 'NN'), ('guilt', 'NN'), ('comes', 'VBZ'), ('waking', 'VBG'), ('kid', 'JJ'), ('schoolseems', 'NNS'), ('soooo', 'VBP'), ('cruel', 'NN')]"
0,1468992236,Tue Apr 07 04:44:49 PDT 2009,NO_QUERY,tuxetuxe,humm no support for remote cvs history in opengrok 0.7 ...  guest i have to wait for 0.8!! ,"['humm', 'support', 'remote', 'cvs', 'history', 'opengrok', '07', 'guest', 'wait', '08']","[('humm', 'JJ'), ('support', 'NN'), ('remote', 'VBP'), ('cvs', 'JJ'), ('history', 'NN'), ('opengrok', '$'), ('07', 'CD'), ('guest', 'JJS'), ('wait', 'NN'), ('08', 'CD')]"
0,1468992479,Tue Apr 07 04:44:54 PDT 2009,NO_QUERY,HeyChinaski,@quii  Jealous Java programmer -&gt; @HeyChinaski,"['quii', 'jealous', 'java', 'programmer', 'gt', 'heychinaski']","[('quii', 'RB'), ('jealous', 'JJ'), ('java', 'NNS'), ('programmer', 'VBP'), ('gt', 'NNS'), ('heychinaski', 'VB')]"
0,1468992684,Tue Apr 07 04:44:56 PDT 2009,NO_QUERY,PrincessLilla,omygosh!  my lupus rash on my face is so awful this morning!  I look like a monster ,"['omygosh', 'lupus', 'rash', 'face', 'awful', 'morning', 'look', 'like', 'monster']","[('omygosh', 'JJ'), ('lupus', 'NN'), ('rash', 'NN'), ('face', 'NN'), ('awful', 'JJ'), ('morning', 'NN'), ('look', 'NN'), ('like', 'IN'), ('monster', 'NN')]"
0,1468998441,Tue Apr 07 04:46:26 PDT 2009,NO_QUERY,wibwEric,Lets hit the showers Tweets...can't have you stinking up the place!  Oh wait- that's me  ,"['lets', 'hit', 'showers', 'tweetscant', 'stinking', 'place', 'oh', 'wait', 'thats']","[('lets', 'NNS'), ('hit', 'VBD'), ('showers', 'NNS'), ('tweetscant', 'JJ'), ('stinking', 'VBG'), ('place', 'NN'), ('oh', 'JJ'), ('wait', 'NN'), ('thats', 'NNS')]"
0,1468998615,Tue Apr 07 04:46:29 PDT 2009,NO_QUERY,Poppypaws,wishes things were easier ,"['wishes', 'things', 'easier']","[('wishes', 'NNS'), ('things', 'NNS'), ('easier', 'JJR')]"
0,1468998969,Tue Apr 07 04:46:34 PDT 2009,NO_QUERY,BrownBella,"Mornin twitterlings! I am tired. Don't want 2 get out of bed, but must catch earlier train ","['mornin', 'twitterlings', 'tired', 'dont', 'want', '2', 'get', 'bed', 'must', 'catch', 'earlier', 'train']","[('mornin', 'NN'), ('twitterlings', 'NNS'), ('tired', 'VBD'), ('dont', 'JJ'), ('want', 'VBP'), ('2', 'CD'), ('get', 'NN'), ('bed', 'VBN'), ('must', 'MD'), ('catch', 'VB'), ('earlier', 'JJR'), ('train', 'NN')]"
0,1468999039,Tue Apr 07 04:46:35 PDT 2009,NO_QUERY,tonguetied_,i want my long hair back ,"['want', 'long', 'hair', 'back']","[('want', 'NN'), ('long', 'JJ'), ('hair', 'NN'), ('back', 'RB')]"
0,1468999073,Tue Apr 07 04:46:37 PDT 2009,NO_QUERY,BlueInkStains,"@lickmycupcakes  So sad when animals are unhappy, my dog has mastered the reproachful-youre-breaking-my-heart puppy look.","['lickmycupcakes', 'sad', 'animals', 'unhappy', 'dog', 'mastered', 'reproachfulyourebreakingmyheart', 'puppy', 'look']","[('lickmycupcakes', 'NNS'), ('sad', 'JJ'), ('animals', 'NNS'), ('unhappy', 'JJ'), ('dog', 'NN'), ('mastered', 'VBD'), ('reproachfulyourebreakingmyheart', 'JJ'), ('puppy', 'JJ'), ('look', 'NN')]"
0,1468999194,Tue Apr 07 04:46:38 PDT 2009,NO_QUERY,fuzzone,@monikamundell ...but twitter seems to be taking up my email time at the moment ,"['monikamundell', 'twitter', 'seems', 'taking', 'email', 'time', 'moment']","[('monikamundell', 'NN'), ('twitter', 'NN'), ('seems', 'VBZ'), ('taking', 'VBG'), ('email', 'JJ'), ('time', 'NN'), ('moment', 'NN')]"
0,1468999371,Tue Apr 07 04:46:41 PDT 2009,NO_QUERY,joconchie,@Firefly2020 I didn't win!  my 5 horses came just outside the top 5!,"['firefly2020', 'didnt', 'win', '5', 'horses', 'came', 'outside', 'top', '5']","[('firefly2020', 'NN'), ('didnt', 'NN'), ('win', 'VBP'), ('5', 'CD'), ('horses', 'NNS'), ('came', 'VBD'), ('outside', 'RB'), ('top', 'JJ'), ('5', 'CD')]"
0,1468999512,Tue Apr 07 04:46:43 PDT 2009,NO_QUERY,spyduh,jealous of all the people tweeting about meeting amber benson at supernova/king comics signing.  hope the perth supanova gets some stars.,"['jealous', 'people', 'tweeting', 'meeting', 'amber', 'benson', 'supernovaking', 'comics', 'signing', 'hope', 'perth', 'supanova', 'gets', 'stars']","[('jealous', 'JJ'), ('people', 'NNS'), ('tweeting', 'VBG'), ('meeting', 'NN'), ('amber', 'JJ'), ('benson', 'NN'), ('supernovaking', 'VBG'), ('comics', 'NNS'), ('signing', 'VBG'), ('hope', 'NN'), ('perth', 'NN'), ('supanova', 'JJ'), ('gets', 'VBZ'), ('stars', 'NNS')]"
0,1468999551,Tue Apr 07 04:46:43 PDT 2009,NO_QUERY,rezeki,Chest pain.  Hockey training tmr. ,"['chest', 'pain', 'hockey', 'training', 'tmr']","[('chest', 'NN'), ('pain', 'NN'), ('hockey', 'JJ'), ('training', 'NN'), ('tmr', 'NN')]"
0,1468999552,Tue Apr 07 04:46:44 PDT 2009,NO_QUERY,nhdinh,C? g?ng l?t ?? ng?i d?y ,"['c', 'gng', 'lt', 'ngi', 'dy']","[('c', 'NNS'), ('gng', 'VBP'), ('lt', 'JJ'), ('ngi', 'NNS'), ('dy', 'NN')]"
0,1468999574,Tue Apr 07 04:46:44 PDT 2009,NO_QUERY,sankekorafi,April + Snow = ,"['april', 'snow']","[('april', 'NN'), ('snow', 'NN')]"
0,1468999734,Tue Apr 07 04:46:46 PDT 2009,NO_QUERY,jordanhowell,No coke. SHOCKER. ,"['coke', 'shocker']","[('coke', 'NN'), ('shocker', 'NN')]"
0,1469000252,Tue Apr 07 04:46:54 PDT 2009,NO_QUERY,Nikilbs,baahh???  SNOW?!?! .....  gross...,"['baahh', 'snow', 'gross']","[('baahh', 'NN'), ('snow', 'NN'), ('gross', 'JJ')]"
0,1469000257,Tue Apr 07 04:46:54 PDT 2009,NO_QUERY,Celz29,i still want more followers.... celebrities!! for my challenge is not working too well!! ,"['still', 'want', 'followers', 'celebrities', 'challenge', 'working', 'well']","[('still', 'RB'), ('want', 'VBP'), ('followers', 'NNS'), ('celebrities', 'NNS'), ('challenge', 'VBP'), ('working', 'VBG'), ('well', 'RB')]"
0,1469000260,Tue Apr 07 04:46:54 PDT 2009,NO_QUERY,flipgenie,"Must stay of Etch shop, Must stay of Etch shop, Must stay of Etch shop, Must stay of Etch shop . . . dammit ","['must', 'stay', 'etch', 'shop', 'must', 'stay', 'etch', 'shop', 'must', 'stay', 'etch', 'shop', 'must', 'stay', 'etch', 'shop', 'dammit']","[('must', 'MD'), ('stay', 'VB'), ('etch', 'VB'), ('shop', 'NN'), ('must', 'MD'), ('stay', 'VB'), ('etch', 'VB'), ('shop', 'NN'), ('must', 'MD'), ('stay', 'VB'), ('etch', 'VB'), ('shop', 'NN'), ('must', 'MD'), ('stay', 'VB'), ('etch', 'RB'), ('shop', 'NN'), ('dammit', 'NN')]"
0,1469000523,Tue Apr 07 04:46:59 PDT 2009,NO_QUERY,robertosantos,"@chandarenee yo,yo.... hope your well, haven't seen ya'll in a minute ","['chandarenee', 'yoyo', 'hope', 'well', 'havent', 'seen', 'yall', 'minute']","[('chandarenee', 'NN'), ('yoyo', 'NNS'), ('hope', 'VBP'), ('well', 'RB'), ('havent', 'JJ'), ('seen', 'VBN'), ('yall', 'NN'), ('minute', 'NN')]"
0,1469000937,Tue Apr 07 04:47:05 PDT 2009,NO_QUERY,jeffbee,Wife just called with my 2yr old on the phone. Woke up and wanted daddy. ,"['wife', 'called', '2yr', 'old', 'phone', 'woke', 'wanted', 'daddy']","[('wife', 'NN'), ('called', 'VBD'), ('2yr', 'CD'), ('old', 'JJ'), ('phone', 'NN'), ('woke', 'VBD'), ('wanted', 'VBD'), ('daddy', 'NN')]"
0,1469000965,Tue Apr 07 04:47:05 PDT 2009,NO_QUERY,Vicky_B,Looks like McG lost his R-Rating battle over Terminator Salvation. Watered down Terminator movie?  http://tinyurl.com/c37yjv,"['looks', 'like', 'mcg', 'lost', 'rrating', 'battle', 'terminator', 'salvation', 'watered', 'terminator', 'movie', 'httptinyurlcomc37yjv']","[('looks', 'NNS'), ('like', 'IN'), ('mcg', 'NN'), ('lost', 'VBN'), ('rrating', 'JJ'), ('battle', 'NN'), ('terminator', 'NN'), ('salvation', 'NN'), ('watered', 'VBD'), ('terminator', 'JJ'), ('movie', 'NN'), ('httptinyurlcomc37yjv', 'NN')]"
0,1469001103,Tue Apr 07 04:47:07 PDT 2009,NO_QUERY,kellistar,@KristyLee04 yeah... sometimes i actually do try to be gangsta when i feel like it would suit the moment... but i always fail miserably ,"['kristylee04', 'yeah', 'sometimes', 'actually', 'try', 'gangsta', 'feel', 'like', 'would', 'suit', 'moment', 'always', 'fail', 'miserably']","[('kristylee04', 'NN'), ('yeah', 'NN'), ('sometimes', 'RB'), ('actually', 'RB'), ('try', 'VB'), ('gangsta', 'JJ'), ('feel', 'NN'), ('like', 'IN'), ('would', 'MD'), ('suit', 'VB'), ('moment', 'NN'), ('always', 'RB'), ('fail', 'VBP'), ('miserably', 'RB')]"
0,1469001139,Tue Apr 07 04:47:08 PDT 2009,NO_QUERY,marramgrass,"Dang. I had hoped to make my Xcake debut soon, but can't make Thursday evening ","['dang', 'hoped', 'make', 'xcake', 'debut', 'soon', 'cant', 'make', 'thursday', 'evening']","[('dang', 'NN'), ('hoped', 'VBD'), ('make', 'VB'), ('xcake', 'NN'), ('debut', 'NN'), ('soon', 'RB'), ('cant', 'JJ'), ('make', 'VBP'), ('thursday', 'JJ'), ('evening', 'NN')]"
0,1469001575,Tue Apr 07 04:47:16 PDT 2009,NO_QUERY,joshbates15,"picked up my new glasses yesterday, and when i woke up this morning i thought they got my prescription horribly wrong! it's snowing ","['picked', 'new', 'glasses', 'yesterday', 'woke', 'morning', 'thought', 'got', 'prescription', 'horribly', 'wrong', 'snowing']","[('picked', 'VBD'), ('new', 'JJ'), ('glasses', 'NNS'), ('yesterday', 'NN'), ('woke', 'VBD'), ('morning', 'NN'), ('thought', 'NN'), ('got', 'VBD'), ('prescription', 'NN'), ('horribly', 'RB'), ('wrong', 'JJ'), ('snowing', 'VBG')]"
0,1469002370,Tue Apr 07 04:47:28 PDT 2009,NO_QUERY,monamour_x,Cramps are crappy. ,"['cramps', 'crappy']","[('cramps', 'NNS'), ('crappy', 'JJ')]"
0,1469002683,Tue Apr 07 04:47:33 PDT 2009,NO_QUERY,KateAWard,"@innocentdrinks prob not first to say this, but I really really hope this coke deal  isn't the end of the innocence! ","['innocentdrinks', 'prob', 'first', 'say', 'really', 'really', 'hope', 'coke', 'deal', 'isnt', 'end', 'innocence']","[('innocentdrinks', 'NNS'), ('prob', 'VBP'), ('first', 'JJ'), ('say', 'VBP'), ('really', 'RB'), ('really', 'RB'), ('hope', 'VB'), ('coke', 'NN'), ('deal', 'NN'), ('isnt', 'JJ'), ('end', 'NN'), ('innocence', 'NN')]"
0,1469002809,Tue Apr 07 04:47:36 PDT 2009,NO_QUERY,ether_radio,its so hot in frankfurt ,"['hot', 'frankfurt']","[('hot', 'JJ'), ('frankfurt', 'NN')]"
0,1469002892,Tue Apr 07 04:47:37 PDT 2009,NO_QUERY,abacus4counting,@thatCulliverkid I thought you really cared ,"['thatculliverkid', 'thought', 'really', 'cared']","[('thatculliverkid', 'NN'), ('thought', 'VBD'), ('really', 'RB'), ('cared', 'VBN')]"
0,1469003164,Tue Apr 07 04:47:41 PDT 2009,NO_QUERY,phuongiepops,@shirohiro mama bear i miss you ,"['shirohiro', 'mama', 'bear', 'miss']","[('shirohiro', 'JJ'), ('mama', 'NN'), ('bear', 'NN'), ('miss', 'NN')]"
0,1469003196,Tue Apr 07 04:47:42 PDT 2009,NO_QUERY,smartiepie99,Yay we won our debate... but now I'm tired... and Bored. And I'm weird when I'm bored... ,"['yay', 'debate', 'im', 'tired', 'bored', 'im', 'weird', 'im', 'bored']","[('yay', 'JJ'), ('debate', 'NN'), ('im', 'NN'), ('tired', 'VBD'), ('bored', 'JJ'), ('im', 'JJ'), ('weird', 'NN'), ('im', 'NN'), ('bored', 'VBD')]"
0,1469003559,Tue Apr 07 04:47:49 PDT 2009,NO_QUERY,Thesss,"@dkingh Glad you still like it! Still want one of my own hahaha, but i don't have the time to make one... ","['dkingh', 'glad', 'still', 'like', 'still', 'want', 'one', 'hahaha', 'dont', 'time', 'make', 'one']","[('dkingh', 'NN'), ('glad', 'NN'), ('still', 'RB'), ('like', 'IN'), ('still', 'RB'), ('want', 'VBP'), ('one', 'CD'), ('hahaha', 'NN'), ('dont', 'NN'), ('time', 'NN'), ('make', 'VBP'), ('one', 'CD')]"
0,1469003826,Tue Apr 07 04:47:53 PDT 2009,NO_QUERY,michellebandril,@AsiaSadeAzante hey Mama! U still at the studio?? Woke up in the mid of the nite ,"['asiasadeazante', 'hey', 'mama', 'u', 'still', 'studio', 'woke', 'mid', 'nite']","[('asiasadeazante', 'NN'), ('hey', 'NN'), ('mama', 'NN'), ('u', 'NN'), ('still', 'RB'), ('studio', 'NN'), ('woke', 'VBD'), ('mid', 'CD'), ('nite', 'JJ')]"
0,1469003890,Tue Apr 07 04:47:54 PDT 2009,NO_QUERY,seany85,"@Glinner awwh I feel dirty now, having followed an amateur armando  damn fakes!","['glinner', 'awwh', 'feel', 'dirty', 'followed', 'amateur', 'armando', 'damn', 'fakes']","[('glinner', 'NN'), ('awwh', 'NNS'), ('feel', 'VBP'), ('dirty', 'JJ'), ('followed', 'VBD'), ('amateur', 'JJ'), ('armando', 'NN'), ('damn', 'NN'), ('fakes', 'NNS')]"
0,1469003893,Tue Apr 07 04:47:55 PDT 2009,NO_QUERY,urbanwide,"@pholloway hrm, yes I just noticed that too... probably best to ring up... (and I can't make it that night BTW so I won't see you  )","['pholloway', 'hrm', 'yes', 'noticed', 'probably', 'best', 'ring', 'cant', 'make', 'night', 'btw', 'wont', 'see']","[('pholloway', 'RB'), ('hrm', 'JJ'), ('yes', 'NNS'), ('noticed', 'VBD'), ('probably', 'RB'), ('best', 'JJS'), ('ring', 'VBG'), ('cant', 'JJ'), ('make', 'NN'), ('night', 'NN'), ('btw', 'NN'), ('wont', 'NN'), ('see', 'VBP')]"
0,1469004005,Tue Apr 07 04:47:56 PDT 2009,NO_QUERY,ThaliaJane,@Irfan160  No  i'm so tired now.,"['irfan160', 'im', 'tired']","[('irfan160', 'NN'), ('im', 'NN'), ('tired', 'VBD')]"
0,1469004200,Tue Apr 07 04:47:59 PDT 2009,NO_QUERY,edwardli,I am very close to buying a MacBook ,"['close', 'buying', 'macbook']","[('close', 'RB'), ('buying', 'VBG'), ('macbook', 'NN')]"
0,1469004256,Tue Apr 07 04:47:59 PDT 2009,NO_QUERY,HineshRajdev,@Wand003 It'll be a sad day for Endemol. ,"['wand003', 'itll', 'sad', 'day', 'endemol']","[('wand003', 'NN'), ('itll', 'JJ'), ('sad', 'JJ'), ('day', 'NN'), ('endemol', 'VB')]"
0,1469004529,Tue Apr 07 04:48:04 PDT 2009,NO_QUERY,Porthouse,@eBeth have installed the much talked about tweetdeck... My hubby does most of the geek stuff in our house so am a little bemused ,"['ebeth', 'installed', 'much', 'talked', 'tweetdeck', 'hubby', 'geek', 'stuff', 'house', 'little', 'bemused']","[('ebeth', 'RB'), ('installed', 'VBN'), ('much', 'RB'), ('talked', 'VBN'), ('tweetdeck', 'NN'), ('hubby', 'NN'), ('geek', 'JJ'), ('stuff', 'NN'), ('house', 'NN'), ('little', 'JJ'), ('bemused', 'VBD')]"
0,1469005108,Tue Apr 07 04:48:12 PDT 2009,NO_QUERY,proudmonkey75,Well later friends better do some work! ,"['well', 'later', 'friends', 'better', 'work']","[('well', 'RB'), ('later', 'RB'), ('friends', 'NNS'), ('better', 'RBR'), ('work', 'NN')]"
0,1469005194,Tue Apr 07 04:48:14 PDT 2009,NO_QUERY,StarSophie19,thinking how i am actually gonna revise for my gcse's which are very soon unfortunately ,"['thinking', 'actually', 'gon', 'na', 'revise', 'gcses', 'soon', 'unfortunately']","[('thinking', 'VBG'), ('actually', 'RB'), ('gon', 'VBG'), ('na', 'TO'), ('revise', 'VB'), ('gcses', 'NNS'), ('soon', 'RB'), ('unfortunately', 'RB')]"
0,1469005206,Tue Apr 07 04:48:14 PDT 2009,NO_QUERY,laura_valerie,"@sabrinatan Gorgeous, I told you that your foundation has been discontinued yes? It's getting recalled on April 14  xox","['sabrinatan', 'gorgeous', 'told', 'foundation', 'discontinued', 'yes', 'getting', 'recalled', 'april', '14', 'xox']","[('sabrinatan', 'RB'), ('gorgeous', 'JJ'), ('told', 'VBD'), ('foundation', 'NN'), ('discontinued', 'VBN'), ('yes', 'RB'), ('getting', 'VBG'), ('recalled', 'VBN'), ('april', 'RB'), ('14', 'CD'), ('xox', 'NNS')]"
0,1469005222,Tue Apr 07 04:48:15 PDT 2009,NO_QUERY,ripnix,@Sophiamar  espero que estejas bem. Need anything. lady? Kiss,"['sophiamar', 'espero', 'que', 'estejas', 'bem', 'need', 'anything', 'lady', 'kiss']","[('sophiamar', 'NN'), ('espero', 'NN'), ('que', 'NN'), ('estejas', 'NN'), ('bem', 'NN'), ('need', 'VBP'), ('anything', 'NN'), ('lady', 'JJ'), ('kiss', 'NN')]"
0,1469005504,Tue Apr 07 04:48:18 PDT 2009,NO_QUERY,danielle_sugar,i miss my mum  havent seen her for almost a week and i still have to wait another week  she just called me i miss her,"['miss', 'mum', 'havent', 'seen', 'almost', 'week', 'still', 'wait', 'another', 'week', 'called', 'miss']","[('miss', 'JJ'), ('mum', 'NN'), ('havent', 'NN'), ('seen', 'VBN'), ('almost', 'RB'), ('week', 'NN'), ('still', 'RB'), ('wait', 'VBZ'), ('another', 'DT'), ('week', 'NN'), ('called', 'VBN'), ('miss', 'NN')]"
0,1469005528,Tue Apr 07 04:48:19 PDT 2009,NO_QUERY,EkoEko_Azarak,This day officially sux.. bad mood and stuff like that ,"['day', 'officially', 'sux', 'bad', 'mood', 'stuff', 'like']","[('day', 'NN'), ('officially', 'RB'), ('sux', 'JJ'), ('bad', 'JJ'), ('mood', 'NN'), ('stuff', 'NN'), ('like', 'IN')]"
0,1469006113,Tue Apr 07 04:48:29 PDT 2009,NO_QUERY,aznmnx,I hate no sex week ,"['hate', 'sex', 'week']","[('hate', 'NN'), ('sex', 'NN'), ('week', 'NN')]"
0,1469006230,Tue Apr 07 04:48:30 PDT 2009,NO_QUERY,kiryn,I think #nickdarcy got a raw deal! Another champion leaves the pool. ,"['think', 'nickdarcy', 'got', 'raw', 'deal', 'another', 'champion', 'leaves', 'pool']","[('think', 'NN'), ('nickdarcy', 'NNS'), ('got', 'VBD'), ('raw', 'JJ'), ('deal', 'NN'), ('another', 'DT'), ('champion', 'NN'), ('leaves', 'VBZ'), ('pool', 'NN')]"
0,1469006395,Tue Apr 07 04:48:32 PDT 2009,NO_QUERY,SorenLorensen,Are @replies/mentions playing up or is the whole Twitterverse just ignoring me? ,"['repliesmentions', 'playing', 'whole', 'twitterverse', 'ignoring']","[('repliesmentions', 'NNS'), ('playing', 'VBG'), ('whole', 'JJ'), ('twitterverse', 'NN'), ('ignoring', 'NN')]"
0,1469006624,Tue Apr 07 04:48:35 PDT 2009,NO_QUERY,JimserM,@SportsGirlsPlay I coach too. Forced into retirement a good few years ago due to injury  You coach in the US?,"['sportsgirlsplay', 'coach', 'forced', 'retirement', 'good', 'years', 'ago', 'due', 'injury', 'coach', 'us']","[('sportsgirlsplay', 'NN'), ('coach', 'NN'), ('forced', 'VBD'), ('retirement', 'NN'), ('good', 'JJ'), ('years', 'NNS'), ('ago', 'RB'), ('due', 'JJ'), ('injury', 'NN'), ('coach', 'VBP'), ('us', 'PRP')]"
0,1469006767,Tue Apr 07 04:48:38 PDT 2009,NO_QUERY,rosiiebella,sitting home wishing he would just call me ,"['sitting', 'home', 'wishing', 'would', 'call']","[('sitting', 'VBG'), ('home', 'NN'), ('wishing', 'NN'), ('would', 'MD'), ('call', 'VB')]"
0,1469006829,Tue Apr 07 04:48:39 PDT 2009,NO_QUERY,asegga,KENYAN TEENAGE Girls seek solace in cow drugs to induce abortion ,"['kenyan', 'teenage', 'girls', 'seek', 'solace', 'cow', 'drugs', 'induce', 'abortion']","[('kenyan', 'JJ'), ('teenage', 'NN'), ('girls', 'NNS'), ('seek', 'VBP'), ('solace', 'NN'), ('cow', 'NN'), ('drugs', 'NNS'), ('induce', 'VBP'), ('abortion', 'NN')]"
0,1469006936,Tue Apr 07 04:48:40 PDT 2009,NO_QUERY,figure10point1,I'm sick of living in this apartment by myself...I miss home so much ,"['im', 'sick', 'living', 'apartment', 'myselfi', 'miss', 'home', 'much']","[('im', 'NN'), ('sick', 'JJ'), ('living', 'NN'), ('apartment', 'NN'), ('myselfi', 'NN'), ('miss', 'VBD'), ('home', 'RB'), ('much', 'JJ')]"
0,1469006962,Tue Apr 07 04:48:42 PDT 2009,NO_QUERY,leehurley,i slept for too long last night. my head aches now ,"['slept', 'long', 'last', 'night', 'head', 'aches']","[('slept', 'NN'), ('long', 'RB'), ('last', 'JJ'), ('night', 'NN'), ('head', 'NN'), ('aches', 'NNS')]"
0,1469007114,Tue Apr 07 04:48:43 PDT 2009,NO_QUERY,carolmanila07,hopes she wouldnt have that toothache again ,"['hopes', 'wouldnt', 'toothache']","[('hopes', 'NNS'), ('wouldnt', 'VBP'), ('toothache', 'NN')]"
0,1469007159,Tue Apr 07 04:48:44 PDT 2009,NO_QUERY,mattmagic,"ARGHHH spent all yesterday doing a DPS for WMB, found out just now that we're only booked in for 1 page now - start again then.. ","['arghhh', 'spent', 'yesterday', 'dps', 'wmb', 'found', 'booked', '1', 'page', 'start']","[('arghhh', 'NN'), ('spent', 'VBN'), ('yesterday', 'NN'), ('dps', 'VBZ'), ('wmb', 'WP'), ('found', 'VBD'), ('booked', 'VBD'), ('1', 'CD'), ('page', 'NN'), ('start', 'NN')]"
0,1469007227,Tue Apr 07 04:48:45 PDT 2009,NO_QUERY,brita424,im scared to go outside....its COLD today. Too bad I already put away all my winter clothes ,"['im', 'scared', 'go', 'outsideits', 'cold', 'today', 'bad', 'already', 'put', 'away', 'winter', 'clothes']","[('im', 'NN'), ('scared', 'VBD'), ('go', 'VB'), ('outsideits', 'NNS'), ('cold', 'VBN'), ('today', 'NN'), ('bad', 'JJ'), ('already', 'RB'), ('put', 'VB'), ('away', 'RP'), ('winter', 'NN'), ('clothes', 'NNS')]"
